Family_id,Total_members,Ancient,Euteleostomi,Amniotes,Placentals,Recent,Ohnologs,SSDs,Dominant,Recessive,Both,Unknown,None,Family_Root
4056,2,2,0,0,0,0,2,0,0,0,0,2,0,Gnathostomata
4057,2,1,1,0,0,0,2,0,0,0,0,2,0,Opisthokonta
4059,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
4062,3,0,0,0,1,2,0,3,0,0,1,1,1,Gnathostomata
4063,2,1,1,0,0,0,2,0,0,1,0,1,0,Opisthokonta
407,3,3,0,0,0,0,0,3,0,2,0,0,1,Opisthokonta
4070,2,1,1,0,0,0,2,0,1,0,0,1,0,LECA
4071,3,0,3,0,0,0,0,3,0,0,0,3,0,Gnathostomata
4072,2,2,0,0,0,0,0,2,0,1,0,1,0,LECA
4073,2,2,0,0,0,0,0,2,0,0,0,2,0,Gnathostomata
4076,5,2,0,3,0,0,3,2,1,0,1,3,0,LECA
4077,2,1,1,0,0,0,2,0,0,0,0,1,1,LECA
4081,2,0,0,1,1,0,0,2,0,0,0,2,0,Chordata
4084,2,1,1,0,0,0,0,2,0,0,0,2,0,Vertebrata
409,4,1,0,3,0,0,4,0,0,0,0,4,0,LECA
4097,2,0,1,1,0,0,0,2,0,0,1,1,0,Euteleostomi
41,9,7,0,0,2,0,2,7,2,1,0,5,1,LECA
410,2,1,0,0,0,1,2,0,0,1,0,1,0,Opisthokonta
411,15,12,1,2,0,0,2,13,0,5,0,4,6,LECA
4110,4,4,0,0,0,0,0,4,0,0,0,4,0,LECA
4113,8,2,1,3,2,0,0,8,0,1,0,6,1,LECA
4119,3,3,0,0,0,0,3,0,1,0,0,2,0,Gnathostomata
412,3,1,0,0,0,2,0,3,0,1,0,0,2,LECA
4121,24,0,0,9,9,6,0,24,0,0,0,21,3,Euteleostomi
4122,2,2,0,0,0,0,0,2,0,0,0,0,2,Chordata
4129,2,0,0,1,1,0,0,2,0,0,0,2,0,Gnathostomata
413,4,4,0,0,0,0,0,4,0,0,0,2,2,LECA
414,8,8,0,0,0,0,8,0,0,1,0,6,1,LECA
4142,2,0,2,0,0,0,0,2,0,2,0,0,0,LECA
4143,2,0,0,0,2,0,0,2,0,0,0,2,0,Eutheria
4149,21,10,7,2,2,0,0,21,5,0,5,10,1,Chordata
415,31,15,10,5,1,0,11,20,2,0,0,16,13,LECA
416,10,8,0,0,1,1,2,8,0,2,0,7,1,LECA
4163,2,2,0,0,0,0,2,0,0,0,0,0,2,Vertebrata
4169,27,10,10,3,4,0,10,17,1,2,0,18,6,LECA
4173,2,2,0,0,0,0,0,2,0,0,0,0,2,Gnathostomata
418,4,3,1,0,0,0,4,0,0,3,0,1,0,LECA
4183,3,3,0,0,0,0,3,0,0,0,0,3,0,Vertebrata
419,6,5,0,1,0,0,6,0,0,0,0,6,0,LECA
4196,2,1,1,0,0,0,0,2,1,1,0,0,0,LECA
4200,2,1,0,0,1,0,0,2,0,0,0,1,1,LECA
4207,2,0,2,0,0,0,2,0,0,0,0,1,1,LECA
4211,3,0,2,1,0,0,0,3,0,1,0,1,1,LECA
4221,4,0,1,3,0,0,0,4,0,0,0,4,0,Gnathostomata
4223,2,2,0,0,0,0,2,0,0,1,0,0,1,Vertebrata
4227,2,2,0,0,0,0,2,0,0,1,0,0,1,Gnathostomata
4229,2,2,0,0,0,0,0,2,0,0,0,0,2,LECA
423,16,11,3,2,0,0,9,7,1,1,0,9,5,LECA
4231,3,1,1,1,0,0,0,3,0,0,0,3,0,Vertebrata
4236,2,1,0,1,0,0,2,0,0,0,0,2,0,Bilateria
4237,2,2,0,0,0,0,0,2,0,1,0,0,1,LECA
4244,2,0,1,1,0,0,0,2,0,0,0,2,0,LECA
4246,5,2,0,0,3,0,0,5,0,0,0,2,3,Bilateria
4248,16,7,8,1,0,0,8,8,2,2,0,11,1,Bilateria
425,7,2,3,1,1,0,3,4,0,0,0,5,2,LECA
4250,7,2,2,1,2,0,7,0,0,2,0,4,1,Bilateria
4252,3,3,0,0,0,0,2,1,0,1,0,2,0,LECA
4256,3,2,0,0,1,0,0,3,0,0,0,3,0,LECA
426,10,5,4,1,0,0,6,4,1,1,0,6,2,LECA
4263,3,2,1,0,0,0,0,3,0,0,0,2,1,Bilateria
4264,3,2,1,0,0,0,2,1,0,0,0,3,0,LECA
427,5,3,0,0,2,0,0,5,3,1,0,1,0,Bilateria
4274,3,3,0,0,0,0,3,0,0,1,0,1,1,LECA
4277,3,2,0,1,0,0,0,3,0,0,1,1,1,LECA
4280,2,0,2,0,0,0,0,2,1,0,1,0,0,Gnathostomata
4287,2,1,0,1,0,0,0,2,0,0,0,2,0,Vertebrata
4288,3,3,0,0,0,0,3,0,0,0,0,3,0,LECA
429,6,2,1,2,0,0,3,3,2,0,0,3,1,LECA
43,23,11,3,5,1,3,20,3,3,1,1,15,3,LECA
430,8,4,0,2,0,2,4,4,1,3,0,4,0,LECA
431,2,2,0,0,0,0,2,0,0,1,0,1,0,LECA
4317,2,2,0,0,0,0,2,0,0,1,1,0,0,LECA
432,2,1,1,0,0,0,0,2,0,0,0,2,0,Gnathostomata
4328,2,2,0,0,0,0,0,2,0,0,0,2,0,Vertebrata
433,4,1,2,1,0,0,0,4,1,0,0,3,0,Bilateria
4338,3,2,0,1,0,0,0,3,0,0,0,2,1,LECA
434,8,7,0,0,1,0,2,6,1,1,0,5,1,LECA
4345,2,0,1,1,0,0,2,0,0,0,0,1,1,Gnathostomata
4347,2,1,1,0,0,0,0,2,0,0,0,1,1,LECA
435,12,6,3,1,2,0,10,2,1,1,1,7,2,Bilateria
4351,2,2,0,0,0,0,0,2,0,0,0,1,1,Opisthokonta
4352,10,0,0,2,6,2,0,10,0,0,0,4,6,Bilateria
4353,2,0,0,0,2,0,0,2,0,0,0,0,2,Hominoidea
4354,2,2,0,0,0,0,2,0,0,0,0,1,1,LECA
4357,4,3,1,0,0,0,4,0,0,0,1,2,1,Opisthokonta
4364,2,0,0,0,0,2,0,2,0,0,0,2,0,Simiiformes
437,4,3,1,0,0,0,2,2,0,2,0,2,0,Opisthokonta
4373,3,0,0,2,1,0,0,3,0,0,0,1,2,Bilateria
438,73,20,13,9,3,27,48,25,0,2,1,32,38,LECA
4381,2,2,0,0,0,0,2,0,0,0,0,2,0,Vertebrata
4387,2,1,1,0,0,0,0,2,0,0,0,2,0,LECA
439,5,1,2,2,0,0,3,2,0,0,1,3,1,Chordata
4390,2,2,0,0,0,0,0,2,1,0,0,1,0,Bilateria
4392,2,0,1,1,0,0,0,2,0,0,0,0,2,Chordata
4393,2,0,1,1,0,0,0,2,0,0,0,2,0,Gnathostomata
44,5,4,1,0,0,0,0,5,0,3,0,2,0,LECA
440,25,11,1,4,3,6,2,23,12,1,1,5,6,LECA
4404,2,2,0,0,0,0,2,0,0,1,0,1,0,LECA
4405,2,1,1,0,0,0,0,2,0,1,0,0,1,Vertebrata
441,3,3,0,0,0,0,0,3,1,0,0,0,2,LECA
4412,2,0,0,2,0,0,0,2,0,0,0,1,1,Amniota
443,3,3,0,0,0,0,0,3,0,1,0,2,0,LECA
4431,10,2,2,2,4,0,0,10,1,0,0,7,2,Bilateria
4432,6,5,0,1,0,0,0,6,1,2,1,1,1,LECA
4433,2,1,1,0,0,0,0,2,1,0,0,1,0,Vertebrata
4439,2,2,0,0,0,0,0,2,1,0,0,0,1,LECA
444,11,7,2,2,0,0,2,9,0,1,1,7,2,LECA
4441,93,0,5,18,59,11,0,93,0,0,0,6,87,Euteleostomi
4443,5,2,1,0,1,0,4,1,0,0,0,1,4,Opisthokonta
445,2,2,0,0,0,0,0,2,0,0,0,2,0,Gnathostomata
4451,2,2,0,0,0,0,0,2,0,0,0,1,1,Opisthokonta
4456,2,0,2,0,0,0,0,2,0,0,0,1,1,Gnathostomata
4458,2,0,1,1,0,0,2,0,1,0,0,1,0,Vertebrata
4459,7,0,0,1,4,2,0,7,0,1,0,4,2,LECA
446,4,4,0,0,0,0,0,4,0,3,0,1,0,LECA
4460,2,2,0,0,0,0,0,2,0,0,0,1,1,Amniota
4464,2,1,1,0,0,0,0,2,0,0,1,1,0,Vertebrata
4470,2,0,1,1,0,0,2,0,1,0,0,0,1,Gnathostomata
4471,3,0,0,0,0,3,0,3,0,0,0,3,0,Simiiformes
4475,2,2,0,0,0,0,0,2,0,0,1,0,1,LECA
4479,2,1,0,1,0,0,0,2,0,0,0,1,1,Chordata
448,3,3,0,0,0,0,0,3,0,1,0,1,1,LECA
4482,4,4,0,0,0,0,0,4,0,0,0,4,0,LECA
449,3,3,0,0,0,0,3,0,0,0,0,2,1,Vertebrata
4493,2,2,0,0,0,0,2,0,0,1,0,1,0,Gnathostomata
4494,2,2,0,0,0,0,0,2,1,0,0,0,1,LECA
4499,2,1,1,0,0,0,0,2,0,0,0,1,1,Chordata
45,11,2,8,0,1,0,9,2,3,0,2,4,2,Bilateria
450,3,0,0,3,0,0,3,0,0,0,0,2,1,Chordata
4509,3,1,2,0,0,0,0,3,0,0,0,3,0,LECA
4510,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
4519,3,1,1,1,0,0,2,1,0,0,0,1,2,Bilateria
452,26,7,8,6,4,1,19,7,1,2,0,15,8,LECA
4522,2,0,1,1,0,0,0,2,0,0,0,0,2,Tetrapoda
4523,8,0,1,3,2,2,0,8,1,1,1,5,0,Euteleostomi
4526,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
4528,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
453,8,1,4,2,0,1,0,8,1,0,1,3,3,LECA
4537,3,3,0,0,0,0,3,0,0,0,0,3,0,Vertebrata
4543,6,3,0,1,2,0,6,0,1,0,0,5,0,Bilateria
4547,2,0,0,2,0,0,0,2,0,1,0,1,0,Euteleostomi
455,35,9,10,11,5,0,29,6,2,3,2,25,3,LECA
4555,13,2,0,3,6,2,1,12,1,0,0,6,6,LECA
4557,3,3,0,0,0,0,0,3,0,0,0,1,2,LECA
456,9,6,1,1,0,1,0,9,1,2,0,6,0,LECA
4563,2,1,1,0,0,0,0,2,2,0,0,0,0,LECA
4564,2,2,0,0,0,0,0,2,0,0,0,2,0,Gnathostomata
4570,5,1,2,2,0,0,0,5,0,0,0,4,1,Bilateria
4572,3,1,2,0,0,0,0,3,0,1,0,2,0,Vertebrata
4575,4,0,1,3,0,0,0,4,0,0,0,2,2,LECA
4577,12,1,2,7,1,1,8,4,0,0,0,5,7,LECA
4579,2,1,0,1,0,0,0,2,0,1,0,0,1,Bilateria
4580,2,2,0,0,0,0,0,2,0,0,0,1,1,Gnathostomata
4581,4,0,4,0,0,0,0,4,0,0,0,3,1,Chordata
4585,3,0,2,0,1,0,0,3,1,0,0,2,0,Gnathostomata
4588,4,4,0,0,0,0,0,4,0,0,0,3,1,LECA
459,4,2,1,0,0,0,2,2,0,1,0,0,3,LECA
4595,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
46,4,1,1,2,0,0,2,2,1,0,0,3,0,LECA
4611,5,3,0,2,0,0,0,5,0,2,0,3,0,LECA
462,4,2,1,1,0,0,4,0,0,0,1,3,0,Bilateria
4620,4,2,1,1,0,0,3,1,0,1,0,3,0,Bilateria
4624,2,0,0,1,0,1,0,2,0,1,0,1,0,LECA
4639,3,0,0,0,0,3,0,3,0,0,0,3,0,Haplorrhini
464,3,2,0,1,0,0,2,1,0,0,0,3,0,LECA
4643,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
4647,2,0,0,2,0,0,0,2,0,0,0,1,1,LECA
4649,2,0,1,0,1,0,2,0,0,0,0,2,0,Vertebrata
465,15,5,5,1,4,0,10,5,0,1,1,10,3,LECA
4651,8,0,0,0,0,7,0,8,0,0,0,6,2,Catarrhini
4653,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
466,3,1,1,1,0,0,0,3,0,0,0,1,2,Opisthokonta
4660,3,2,0,1,0,0,0,3,0,1,0,2,0,Opisthokonta
4661,4,4,0,0,0,0,4,0,0,0,0,3,1,Opisthokonta
4665,2,0,0,2,0,0,0,2,0,0,0,1,1,Homo sapiens
4668,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
4669,2,2,0,0,0,0,2,0,0,0,0,0,2,Gnathostomata
4671,4,0,1,0,0,3,0,4,0,1,0,3,0,Eutheria
4677,2,1,0,1,0,0,0,2,0,0,0,0,2,Gnathostomata
4678,5,0,0,0,3,2,0,5,0,0,0,4,1,Vertebrata
4679,2,1,1,0,0,0,0,2,0,1,0,1,0,Opisthokonta
468,2,2,0,0,0,0,0,2,0,0,0,1,1,Gnathostomata
4680,4,2,1,1,0,0,2,2,0,0,0,4,0,LECA
4699,3,1,2,0,0,0,3,0,0,0,0,0,3,Opisthokonta
47,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
470,2,1,0,0,1,0,2,0,0,0,0,1,1,LECA
4708,3,2,1,0,0,0,0,3,0,0,0,2,1,Bilateria
471,72,42,17,6,3,4,35,37,2,7,0,47,16,LECA
4712,2,1,0,1,0,0,2,0,1,0,0,1,0,LECA
4720,2,0,2,0,0,0,0,2,0,0,0,1,1,Homo sapiens
4729,2,2,0,0,0,0,0,2,0,0,0,0,2,LECA
4734,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
4736,3,0,3,0,0,0,0,3,0,0,0,2,1,Vertebrata
4737,4,1,2,1,0,0,0,4,0,0,0,3,1,LECA
474,7,6,1,0,0,0,2,5,0,0,0,6,1,LECA
4740,2,0,0,2,0,0,0,2,1,1,0,0,0,LECA
4741,11,9,1,1,0,0,0,11,0,0,0,8,3,Bilateria
4743,2,2,0,0,0,0,2,0,0,0,0,2,0,Chordata
475,3,2,0,1,0,0,0,3,0,0,0,3,0,LECA
4755,3,1,1,1,0,0,3,0,0,0,0,3,0,Opisthokonta
4756,6,0,0,0,4,2,0,6,0,1,0,3,2,Euteleostomi
476,26,8,12,2,3,1,12,14,3,4,2,15,2,LECA
4760,2,0,2,0,0,0,0,2,0,0,0,1,1,Euteleostomi
4761,4,4,0,0,0,0,0,4,0,0,0,2,2,Hominoidea
4762,3,2,0,1,0,0,0,3,0,1,0,0,2,LECA
4763,2,0,0,1,1,0,0,2,0,0,0,2,0,Gnathostomata
4765,4,2,1,1,0,0,4,0,0,0,0,4,0,Chordata
477,9,2,3,4,0,0,0,9,1,0,0,5,3,Bilateria
4770,4,2,2,0,0,0,4,0,0,0,0,4,0,Vertebrata
4771,2,0,0,2,0,0,2,0,0,0,0,2,0,Gnathostomata
4774,6,2,2,2,0,0,0,6,0,0,0,5,1,LECA
4777,2,2,0,0,0,0,2,0,0,0,0,2,0,Vertebrata
4779,2,2,0,0,0,0,0,2,0,0,0,2,0,Euteleostomi
4783,8,0,0,2,1,4,0,8,0,1,0,0,7,Gnathostomata
4788,2,2,0,0,0,0,2,0,0,0,0,0,2,LECA
479,4,3,0,0,0,1,3,1,0,2,0,1,1,Vertebrata
4795,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
4797,5,2,1,2,0,0,2,3,2,1,0,2,0,Bilateria
4798,2,2,0,0,0,0,2,0,0,0,0,2,0,Gnathostomata
48,5,5,0,0,0,0,4,1,1,0,0,4,0,LECA
480,2,2,0,0,0,0,0,2,0,1,0,0,1,Homo sapiens
481,3,3,0,0,0,0,0,3,0,0,0,3,0,Bilateria
4810,2,2,0,0,0,0,0,2,1,0,0,1,0,LECA
4814,4,4,0,0,0,0,2,2,0,0,0,2,2,Bilateria
4817,8,6,2,0,0,0,4,4,1,3,0,4,0,Opisthokonta
4826,3,1,0,2,0,0,3,0,0,0,0,3,0,Vertebrata
483,7,7,0,0,0,0,3,4,2,3,0,2,0,LECA
4831,7,4,2,1,0,0,7,0,0,1,0,6,0,LECA
4837,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
4839,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
484,29,8,6,13,2,0,15,14,2,11,1,12,3,LECA
4840,2,2,0,0,0,0,2,0,0,0,0,2,0,Opisthokonta
4847,2,0,2,0,0,0,0,2,0,0,1,1,0,LECA
4849,2,2,0,0,0,0,0,2,0,1,0,1,0,Chordata
485,2,1,0,1,0,0,0,2,0,0,0,2,0,Gnathostomata
4851,2,2,0,0,0,0,0,2,0,1,0,1,0,LECA
4855,4,4,0,0,0,0,2,2,0,1,0,2,1,Bilateria
4856,3,2,1,0,0,0,3,0,1,0,0,2,0,LECA
486,14,1,2,5,3,3,12,2,1,1,0,9,3,LECA
4861,2,0,1,0,1,0,0,2,0,0,1,1,0,LECA
4868,2,2,0,0,0,0,0,2,0,1,0,0,1,LECA
4877,3,0,1,2,0,0,0,3,0,0,0,0,3,Gnathostomata
488,4,2,1,1,0,0,2,2,0,0,0,4,0,LECA
4882,2,2,0,0,0,0,0,2,0,0,0,2,0,Opisthokonta
4887,3,1,2,0,0,0,3,0,0,0,0,2,1,LECA
489,5,3,0,1,1,0,4,1,0,0,0,4,1,LECA
4893,4,0,1,3,0,0,3,1,0,0,0,2,2,LECA
4894,7,5,0,0,2,0,7,0,3,0,1,3,0,Bilateria
4895,13,0,0,2,6,5,0,13,0,0,0,9,4,Euteleostomi
49,23,6,3,4,7,3,8,15,0,2,0,20,1,LECA
490,9,6,1,1,1,0,8,1,2,0,0,6,1,LECA
491,15,2,6,3,1,3,10,5,4,3,0,8,0,LECA
4910,2,0,1,0,1,0,0,2,0,1,0,1,0,Euteleostomi
4912,3,3,0,0,0,0,0,3,0,0,0,3,0,LECA
4914,6,0,0,0,0,3,0,6,0,0,0,5,1,Homininae
4919,3,2,1,0,0,0,0,3,0,1,0,1,1,Vertebrata
492,4,0,1,1,1,1,3,1,0,1,0,2,1,LECA
4925,3,0,1,2,0,0,0,3,1,0,1,1,0,Gnathostomata
4928,4,1,3,0,0,0,0,4,0,0,0,3,1,LECA
493,20,5,6,0,6,3,10,10,1,0,2,7,10,Bilateria
4931,2,0,2,0,0,0,2,0,0,0,0,2,0,Chordata
4932,3,3,0,0,0,0,3,0,0,0,0,3,0,LECA
4933,3,0,1,0,1,1,3,0,0,0,0,3,0,Vertebrata
4934,2,0,1,0,1,0,0,2,0,0,0,0,2,Bilateria
4936,3,2,0,0,0,1,0,3,0,0,0,2,1,LECA
4938,2,2,0,0,0,0,2,0,0,0,0,2,0,Vertebrata
494,2,0,1,0,1,0,0,2,0,0,0,2,0,Amniota
4948,2,2,0,0,0,0,2,0,0,0,0,1,1,Gnathostomata
495,2,0,0,0,2,0,0,2,0,1,0,1,0,Eutheria
4952,3,3,0,0,0,0,2,1,0,0,0,2,1,Bilateria
4953,3,2,0,0,1,0,0,3,0,0,0,1,2,Bilateria
4955,3,1,1,0,1,0,3,0,0,0,0,2,1,Bilateria
4960,2,2,0,0,0,0,0,2,0,2,0,0,0,Opisthokonta
4963,2,0,0,2,0,0,0,2,0,0,0,2,0,LECA
4965,2,2,0,0,0,0,0,2,0,0,0,2,0,Opisthokonta
497,3,1,0,1,1,0,2,1,0,3,0,0,0,Bilateria
4970,11,0,0,2,4,5,0,11,0,0,0,10,1,Sarcopterygii
4972,3,3,0,0,0,0,2,1,0,0,0,3,0,LECA
4973,8,3,2,0,0,3,0,8,0,0,0,7,1,LECA
4978,3,3,0,0,0,0,0,3,0,1,0,1,1,Gnathostomata
4980,4,2,0,2,0,0,4,0,1,0,0,0,3,Bilateria
4982,3,1,0,1,0,1,3,0,0,0,0,3,0,Bilateria
4983,3,0,2,1,0,0,0,3,0,0,0,3,0,Vertebrata
4986,3,2,0,1,0,0,3,0,0,0,0,3,0,Bilateria
4988,2,1,1,0,0,0,2,0,0,0,0,1,1,Vertebrata
499,15,8,2,2,2,1,3,12,0,1,1,11,2,LECA
4991,3,1,1,1,0,0,3,0,0,0,0,3,0,Bilateria
5,33,12,13,7,1,0,23,10,4,6,0,23,0,LECA
50,3,2,1,0,0,0,0,3,0,1,0,2,0,LECA
500,7,0,4,3,0,0,6,1,1,2,2,2,0,LECA
5003,2,2,0,0,0,0,2,0,1,0,0,0,1,LECA
5009,3,2,0,0,1,0,0,3,0,0,0,3,0,Gnathostomata
501,3,2,0,1,0,0,2,1,0,1,0,2,0,Vertebrata
5016,2,0,1,1,0,0,2,0,0,1,0,1,0,LECA
502,38,0,0,1,8,29,0,38,2,2,0,32,2,LECA
503,4,3,1,0,0,0,2,2,0,0,0,3,1,LECA
5032,3,0,1,1,1,0,0,3,0,0,0,0,3,Bilateria
5034,2,2,0,0,0,0,2,0,0,0,0,2,0,Vertebrata
5039,3,3,0,0,0,0,2,1,0,1,0,2,0,Bilateria
504,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
5040,3,2,0,1,0,0,0,3,0,1,0,1,1,Opisthokonta
5041,2,0,1,1,0,0,0,2,0,0,0,2,0,Gnathostomata
5045,2,1,0,1,0,0,0,2,0,0,0,1,1,LECA
506,2,2,0,0,0,0,2,0,0,1,0,1,0,Vertebrata
5060,7,0,0,2,0,5,0,7,0,0,0,0,7,Eutheria
5061,2,1,1,0,0,0,2,0,0,0,0,2,0,Vertebrata
5062,2,2,0,0,0,0,0,2,0,1,0,1,0,LECA
5071,4,1,2,1,0,0,4,0,0,2,0,2,0,Bilateria
5076,2,1,1,0,0,0,2,0,0,1,0,1,0,Vertebrata
5086,5,1,2,2,0,0,0,5,0,0,0,0,5,LECA
5087,2,2,0,0,0,0,0,2,0,1,0,1,0,Theria
5089,3,0,0,0,2,1,0,3,0,0,0,2,1,Theria
509,29,12,5,6,2,2,26,3,1,0,0,22,6,LECA
5094,2,0,0,0,0,1,0,2,0,0,0,0,2,Boreoeutheria
5096,5,1,3,1,0,0,4,1,0,0,0,4,1,Chordata
5097,2,0,2,0,0,0,0,2,1,0,0,1,0,Eutheria
5098,3,3,0,0,0,0,2,1,0,2,1,0,0,Vertebrata
51,12,7,2,3,0,0,6,6,0,4,1,5,2,LECA
5100,3,2,1,0,0,0,0,3,0,0,0,3,0,Vertebrata
5104,4,4,0,0,0,0,0,4,0,1,0,2,1,LECA
5111,2,1,1,0,0,0,0,2,0,0,0,1,1,Bilateria
5115,2,2,0,0,0,0,0,2,0,0,0,2,0,Gnathostomata
5116,3,0,0,2,0,1,0,3,0,0,0,0,3,Chordata
512,3,1,2,0,0,0,0,3,0,0,0,3,0,Gnathostomata
5126,2,2,0,0,0,0,2,0,0,1,0,1,0,Opisthokonta
513,11,4,1,6,0,0,7,4,1,2,1,6,1,LECA
5132,3,2,1,0,0,0,2,1,0,2,0,1,0,Vertebrata
5133,3,3,0,0,0,0,3,0,0,0,0,2,1,LECA
5142,2,0,1,1,0,0,0,2,0,1,0,1,0,LECA
5145,2,2,0,0,0,0,0,2,0,0,0,2,0,Bilateria
515,3,2,1,0,0,0,3,0,0,0,0,0,3,LECA
5151,4,3,1,0,0,0,0,4,1,0,0,0,3,LECA
5158,3,0,3,0,0,0,0,3,0,0,0,2,1,Gnathostomata
516,2,0,0,2,0,0,0,2,0,0,0,2,0,Gnathostomata
5161,2,2,0,0,0,0,2,0,0,1,0,1,0,Vertebrata
5166,4,4,0,0,0,0,0,4,1,1,0,1,1,LECA
517,2,1,1,0,0,0,0,2,0,0,0,0,2,LECA
5174,3,2,0,0,1,0,0,3,0,1,0,1,1,LECA
5176,2,0,2,0,0,0,0,2,0,1,1,0,0,Gnathostomata
5179,2,2,0,0,0,0,2,0,0,0,0,2,0,Vertebrata
518,3,0,1,2,0,0,3,0,0,0,1,2,0,LECA
519,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
5190,2,2,0,0,0,0,2,0,0,1,0,0,1,Gnathostomata
52,51,23,8,7,5,8,23,28,11,7,6,24,3,LECA
5200,2,1,1,0,0,0,0,2,0,0,0,1,1,Chordata
5203,5,1,2,2,0,0,0,5,0,0,0,2,3,LECA
5204,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
5209,2,0,2,0,0,0,0,2,0,0,0,1,1,Homo sapiens
5211,2,0,1,1,0,0,0,2,0,0,0,0,2,LECA
5215,3,2,0,1,0,0,0,3,0,0,0,2,1,Opisthokonta
5218,2,0,0,0,2,0,0,2,1,0,0,1,0,Chordata
522,12,9,2,0,1,0,8,4,2,0,0,7,3,LECA
5234,2,1,0,1,0,0,2,0,0,1,0,1,0,Vertebrata
5238,3,3,0,0,0,0,0,3,0,0,0,2,1,Gnathostomata
5239,3,2,0,1,0,0,0,3,1,0,0,2,0,LECA
524,3,2,0,0,1,0,0,3,0,1,0,0,2,Bilateria
5243,2,0,1,1,0,0,0,2,0,0,0,2,0,Gnathostomata
5248,2,2,0,0,0,0,2,0,0,1,0,1,0,Vertebrata
525,2,0,1,1,0,0,2,0,0,0,1,1,0,LECA
5250,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
5254,2,0,2,0,0,0,0,2,0,0,0,2,0,LECA
5256,2,1,0,1,0,0,2,0,0,0,0,2,0,Bilateria
5259,2,0,2,0,0,0,0,2,0,0,0,0,2,Theria
526,2,0,0,2,0,0,0,2,0,1,0,1,0,Amniota
5276,6,6,0,0,0,0,0,6,1,0,0,2,3,Bilateria
5281,2,1,0,1,0,0,0,2,0,0,0,2,0,LECA
5283,3,3,0,0,0,0,0,3,0,1,1,0,1,LECA
5286,2,0,0,2,0,0,0,2,0,0,0,0,2,Sarcopterygii
5288,4,1,3,0,0,0,3,1,0,0,0,3,1,Bilateria
5298,2,0,2,0,0,0,0,2,0,0,0,1,1,LECA
53,52,31,11,5,4,1,21,31,2,11,2,32,5,LECA
531,3,1,0,2,0,0,2,1,0,3,0,0,0,LECA
5315,2,2,0,0,0,0,0,2,0,1,1,0,0,Bilateria
532,8,5,1,1,1,0,7,1,0,1,0,6,1,LECA
533,4,3,0,0,0,1,3,1,0,0,0,3,1,Vertebrata
5334,3,1,0,1,1,0,3,0,2,0,0,1,0,LECA
5335,2,0,1,1,0,0,0,2,0,0,0,2,0,LECA
5336,4,0,0,0,4,0,0,4,0,0,0,4,0,Eutheria
5339,9,0,0,0,4,4,0,9,0,0,0,2,7,Eutheria
534,4,0,1,2,0,0,4,0,0,0,0,1,3,Bilateria
5348,2,1,0,1,0,0,0,2,0,0,0,2,0,LECA
535,38,6,12,9,9,2,21,17,9,6,12,8,3,LECA
5350,3,2,1,0,0,0,0,3,0,1,0,2,0,LECA
5356,2,0,1,0,1,0,0,2,0,0,0,2,0,LECA
5358,6,4,2,0,0,0,4,2,0,2,0,4,0,LECA
536,10,8,1,1,0,0,0,10,0,3,0,5,2,LECA
537,26,11,6,5,4,0,17,9,0,8,0,17,1,LECA
5372,4,1,3,0,0,0,0,4,0,0,0,4,0,Vertebrata
5375,2,0,0,1,1,0,0,2,0,0,0,1,1,Chordata
538,2,2,0,0,0,0,0,2,1,1,0,0,0,LECA
539,12,8,2,1,1,0,4,8,0,0,1,10,1,LECA
5398,4,1,2,1,0,0,0,4,0,0,0,2,2,LECA
54,2,2,0,0,0,0,2,0,0,0,0,2,0,Gnathostomata
540,3,1,2,0,0,0,3,0,2,0,0,1,0,LECA
5407,2,2,0,0,0,0,0,2,0,1,0,0,1,LECA
5413,2,2,0,0,0,0,0,2,0,0,0,1,1,Chordata
5414,2,1,1,0,0,0,0,2,0,0,1,0,1,Simiiformes
542,6,4,0,1,1,0,3,3,0,0,0,5,1,LECA
543,4,1,3,0,0,0,0,4,0,2,1,1,0,LECA
5437,6,0,4,2,0,0,0,6,0,1,0,2,3,Gnathostomata
544,6,3,2,1,0,0,3,3,0,0,0,4,2,Bilateria
5444,4,2,2,0,0,0,0,4,0,1,0,3,0,Vertebrata
5447,2,2,0,0,0,0,2,0,0,0,0,0,2,Gnathostomata
545,4,4,0,0,0,0,0,4,0,0,0,4,0,LECA
5456,2,1,0,1,0,0,0,2,0,0,0,2,0,Bilateria
5458,5,4,1,0,0,0,0,5,0,0,0,3,2,Vertebrata
